1073,42.2247,-72.7194,Southampton,Massachusetts,MA,Hampshire
1074,42.3854,-72.0954,South Barre,Massachusetts,MA,Worcester
1075,42.2375,-72.5811,South Hadley,Massachusetts,MA,Hampshire
1077,42.0511,-72.7706,Southwick,Massachusetts,MA,Hampden
1079,42.1929,-72.3296,Thorndike,Massachusetts,MA,Hampden
1080,42.1819,-72.3624,Three Rivers,Massachusetts,MA,Hampden
1081,42.0627,-72.2046,Wales,Massachusetts,MA,Hampden
1082,42.2618,-72.2583,Ware,Massachusetts,MA,Hampshire
1083,42.204,-72.1994,Warren,Massachusetts,MA,Worcester
1084,42.3903,-72.8709,West Chesterfield,Massachusetts,MA,Hampshire
1085,42.1251,-72.7495,Westfield,Massachusetts,MA,Hampden
1086,42.1734,-72.848,Westfield,Massachusetts,MA,Hampden
1088,42.3906,-72.6469,West Hatfield,Massachusetts,MA,Hampshire
1089,42.1151,-72.6411,West Springfield,Massachusetts,MA,Hampden
1090,42.1707,-72.6048,West Springfield,Massachusetts,MA,Hampden
1092,42.2029,-72.229,West Warren,Massachusetts,MA,Worcester
1093,42.4427,-72.6525,Whately,Massachusetts,MA,Franklin
1094,42.3582,-72.1408,Wheelwright,Massachusetts,MA,Worcester
1095,42.1245,-72.4464,Wilbraham,Massachusetts,MA,Hampden
1096,42.4085,-72.778,Williamsburg,Massachusetts,MA,Hampshire
1097,42.164,-72.8295,Woronoco,Massachusetts,MA,Hampden
1098,42.3843,-72.9314,Worthington,Massachusetts,MA,Hampshire
1101,42.1015,-72.5898,Springfield,Massachusetts,MA,Hampden
1102,42.1707,-72.6048,Springfield,Massachusetts,MA,Hampden
1103,42.1029,-72.5887,Springfield,Massachusetts,MA,Hampden
1104,42.1288,-72.5778,Springfield,Massachusetts,MA,Hampden
1105,42.0999,-72.5783,Springfield,Massachusetts,MA,Hampden
1106,42.0507,-72.5676,Longmeadow,Massachusetts,MA,Hampden
1107,42.1179,-72.6065,Springfield,Massachusetts,MA,Hampden
1108,42.0853,-72.5584,Springfield,Massachusetts,MA,Hampden
1109,42.1145,-72.5543,Springfield,Massachusetts,MA,Hampden
1111,42.1707,-72.6048,Springfield,Massachusetts,MA,Hampden
1115,42.1029,-72.5916,Springfield,Massachusetts,MA,Hampden
1116,42.1707,-72.6048,Longmeadow,Massachusetts,MA,Hampden
1118,42.0929,-72.5274,Springfield,Massachusetts,MA,Hampden
1119,42.1247,-72.5121,Springfield,Massachusetts,MA,Hampden
1128,42.0944,-72.4889,Springfield,Massachusetts,MA,Hampden
1129,42.1223,-72.4876,Springfield,Massachusetts,MA,Hampden
1138,42.1707,-72.6048,Springfield,Massachusetts,MA,Hampden
1139,42.1707,-72.6048,Springfield,Massachusetts,MA,Hampden
1144,42.1018,-72.5915,Springfield,Massachusetts,MA,Hampden
1151,42.1532,-72.505,Indian Orchard,Massachusetts,MA,Hampden
1152,42.1707,-72.6048,Springfield,Massachusetts,MA,Hampden
1199,42.1199,-72.605,Springfield,Massachusetts,MA,Hampden
1201,42.4531,-73.2471,Pittsfield,Massachusetts,MA,Berkshire
1202,42.3929,-73.2285,Pittsfield,Massachusetts,MA,Berkshire
1203,42.3929,-73.2285,Pittsfield,Massachusetts,MA,Berkshire
1220,42.6223,-73.1172,Adams,Massachusetts,MA,Berkshire
1222,42.0596,-73.3202,Ashley Falls,Massachusetts,MA,Berkshire
1223,42.3594,-73.1203,Becket,Massachusetts,MA,Berkshire
1224,42.5126,-73.1929,Berkshire,Massachusetts,MA,Berkshire
1225,42.5611,-73.158,Cheshire,Massachusetts,MA,Berkshire
1226,42.475,-73.1603,Dalton,Massachusetts,MA,Berkshire
1227,42.4737,-73.1662,Dalton,Massachusetts,MA,Berkshire
1229,42.2793,-73.3435,Glendale,Massachusetts,MA,Berkshire
1230,42.1959,-73.3607,Great Barrington,Massachusetts,MA,Berkshire
1235,42.4298,-73.0724,Hinsdale,Massachusetts,MA,Berkshire
1236,42.2653,-73.3745,Housatonic,Massachusetts,MA,Berkshire
1237,42.5173,-73.2282,Lanesborough,Massachusetts,MA,Berkshire
1238,42.299,-73.2317,Lee,Massachusetts,MA,Berkshire
1240,42.3642,-73.2713,Lenox,Massachusetts,MA,Berkshire
1242,42.3386,-73.2509,Lenox Dale,Massachusetts,MA,Berkshire
1243,42.3561,-73.0104,Middlefield,Massachusetts,MA,Hampshire
1244,42.1228,-73.254,Mill River,Massachusetts,MA,Berkshire
1245,42.1867,-73.2065,Monterey,Massachusetts,MA,Berkshire
1247,42.6955,-73.08,North Adams,Massachusetts,MA,Berkshire
1252,42.1986,-73.4462,North Egremont,Massachusetts,MA,Berkshire
1253,42.1931,-73.0918,Otis,Massachusetts,MA,Berkshire
1254,42.3784,-73.3645,Richmond,Massachusetts,MA,Berkshire
1255,42.1094,-73.1163,Sandisfield,Massachusetts,MA,Berkshire
1256,42.577,-73.0233,Savoy,Massachusetts,MA,Berkshire
1257,42.1001,-73.3611,Sheffield,Massachusetts,MA,Berkshire
1258,42.1012,-73.4566,South Egremont,Massachusetts,MA,Berkshire
1259,42.078,-73.2609,Southfield,Massachusetts,MA,Berkshire
1260,42.2779,-73.2773,South Lee,Massachusetts,MA,Berkshire
1262,42.301,-73.3223,Stockbridge,Massachusetts,MA,Berkshire
1263,42.3929,-73.2285,Stockbridge,Massachusetts,MA,Berkshire
1264,42.22,-73.1979,Tyringham,Massachusetts,MA,Berkshire
1266,42.3348,-73.3825,West Stockbridge,Massachusetts,MA,Berkshire
1267,42.7089,-73.2036,Williamstown,Massachusetts,MA,Berkshire
1270,42.515,-73.0412,Windsor,Massachusetts,MA,Berkshire
1301,42.6013,-72.6236,Greenfield,Massachusetts,MA,Franklin
1302,42.5222,-72.6242,Greenfield,Massachusetts,MA,Franklin
1330,42.5232,-72.811,Ashfield,Massachusetts,MA,Franklin
1331,42.5959,-72.2267,Athol,Massachusetts,MA,Worcester
1337,42.6952,-72.5772,Bernardston,Massachusetts,MA,Franklin
1338,42.5736,-72.8213,Buckland,Massachusetts,MA,Franklin
1339,42.608,-72.8901,Charlemont,Massachusetts,MA,Franklin
1340,42.679,-72.7265,Colrain,Massachusetts,MA,Franklin
1341,42.5138,-72.7025,Conway,Massachusetts,MA,Franklin
1342,42.5406,-72.6072,Deerfield,Massachusetts,MA,Franklin
1343,42.6427,-72.9862,Drury,Massachusetts,MA,Berkshire
1344,42.6076,-72.4292,Erving,Massachusetts,MA,Franklin
1346,42.6853,-72.8391,Heath,Massachusetts,MA,Franklin
1347,42.5566,-72.5181,Lake Pleasant,Massachusetts,MA,Franklin
1349,42.582,-72.4926,Millers Falls,Massachusetts,MA,Franklin
1350,42.7215,-72.9762,Monroe Bridge,Massachusetts,MA,Franklin
1351,42.5429,-72.5328,Montague,Massachusetts,MA,Franklin
1354,42.6404,-72.4995,Gill,Massachusetts,MA,Franklin
1355,42.5146,-72.3062,New Salem,Massachusetts,MA,Franklin
1360,42.6887,-72.451,Northfield,Massachusetts,MA,Franklin
1364,42.6129,-72.2924,Orange,Massachusetts,MA,Franklin
1366,42.4898,-72.1893,Petersham,Massachusetts,MA,Worcester
1367,42.6953,-72.9258,Rowe,Massachusetts,MA,Franklin
1368,42.6722,-72.1964,Royalston,Massachusetts,MA,Worcester
1370,42.6022,-72.7391,Shelburne Falls,Massachusetts,MA,Franklin
1373,42.4756,-72.6153,South Deerfield,Massachusetts,MA,Franklin
1375,42.4539,-72.5676,Sunderland,Massachusetts,MA,Franklin
1376,42.5954,-72.5557,Turners Falls,Massachusetts,MA,Franklin
1378,42.6671,-72.3397,Warwick,Massachusetts,MA,Franklin
1379,42.5656,-72.4009,Wendell,Massachusetts,MA,Franklin
1380,42.5534,-72.3927,Wendell Depot,Massachusetts,MA,Franklin
1420,42.5796,-71.8031,Fitchburg,Massachusetts,MA,Worcester
1430,42.6496,-71.9267,Ashburnham,Massachusetts,MA,Worcester
1431,42.6745,-71.8174,Ashby,Massachusetts,MA,Middlesex
1432,42.5591,-71.5788,Ayer,Massachusetts,MA,Middlesex
1434,42.5385,-71.6115,Devens,Massachusetts,MA,Worcester
1436,42.5936,-72.0646,Baldwinville,Massachusetts,MA,Worcester
1438,42.5631,-72.037,East Templeton,Massachusetts,MA,Worcester
1440,42.574,-71.9898,Gardner,Massachusetts,MA,Worcester
1441,42.5459,-71.9106,Westminster,Massachusetts,MA,Worcester
1450,42.6124,-71.5584,Groton,Massachusetts,MA,Middlesex
1451,42.4986,-71.5753,Harvard,Massachusetts,MA,Worcester
1452,42.4865,-72.0012,Hubbardston,Massachusetts,MA,Worcester
1453,42.5274,-71.7563,Leominster,Massachusetts,MA,Worcester
1460,42.5401,-71.4877,Littleton,Massachusetts,MA,Middlesex
1462,42.5884,-71.7266,Lunenburg,Massachusetts,MA,Worcester
1463,42.6689,-71.5934,Pepperell,Massachusetts,MA,Middlesex
1464,42.5734,-71.6483,Shirley,Massachusetts,MA,Middlesex
1467,42.4871,-71.6131,Still River,Massachusetts,MA,Worcester
1468,42.546,-72.065,Templeton,Massachusetts,MA,Worcester
1469,42.6525,-71.6896,Townsend,Massachusetts,MA,Middlesex
1470,42.6112,-71.5745,Groton,Massachusetts,MA,Middlesex
1471,42.6112,-71.5745,Groton,Massachusetts,MA,Middlesex
1472,42.6043,-71.6273,West Groton,Massachusetts,MA,Middlesex
1473,42.5483,-71.9096,Westminster,Massachusetts,MA,Worcester
1474,42.6678,-71.7522,West Townsend,Massachusetts,MA,Middlesex
1475,42.6789,-72.0475,Winchendon,Massachusetts,MA,Worcester
1501,42.2055,-71.8391,Auburn,Massachusetts,MA,Worcester
1503,42.3844,-71.6356,Berlin,Massachusetts,MA,Worcester
1504,42.0287,-71.5269,Blackstone,Massachusetts,MA,Worcester
1505,42.3377,-71.731,Boylston,Massachusetts,MA,Worcester
1506,42.1991,-72.0989,Brookfield,Massachusetts,MA,Worcester
1507,42.1379,-71.9664,Charlton,Massachusetts,MA,Worcester
1508,42.1459,-71.9884,Charlton City,Massachusetts,MA,Worcester
1509,42.1731,-71.9787,Charlton Depot,Massachusetts,MA,Worcester
1510,42.4181,-71.6828,Clinton,Massachusetts,MA,Worcester
1515,42.2193,-72.0481,East Brookfield,Massachusetts,MA,Worcester
1516,42.0528,-71.7509,Douglas,Massachusetts,MA,Worcester
1518,42.1228,-72.1178,Fiskdale,Massachusetts,MA,Worcester
1519,42.2004,-71.6868,Grafton,Massachusetts,MA,Worcester
1520,42.342,-71.8414,Holden,Massachusetts,MA,Worcester
1521,42.0403,-72.1544,Holland,Massachusetts,MA,Hampden
1522,42.3755,-71.8706,Jefferson,Massachusetts,MA,Worcester
1523,42.451,-71.6868,Lancaster,Massachusetts,MA,Worcester
1524,42.237,-71.9188,Leicester,Massachusetts,MA,Worcester
1525,42.0973,-71.6448,Linwood,Massachusetts,MA,Worcester
1526,42.0945,-71.7476,Manchaug,Massachusetts,MA,Worcester
1527,42.1968,-71.7644,Millbury,Massachusetts,MA,Worcester
1529,42.0331,-71.5798,Millville,Massachusetts,MA,Worcester
1531,42.3198,-72.1306,New Braintree,Massachusetts,MA,Worcester
1532,42.3182,-71.6464,Northborough,Massachusetts,MA,Worcester
1534,42.1494,-71.6564,Northbridge,Massachusetts,MA,Worcester
1535,42.2665,-72.0821,North Brookfield,Massachusetts,MA,Worcester
1536,42.2297,-71.7037,North Grafton,Massachusetts,MA,Worcester
1537,42.1655,-71.886,North Oxford,Massachusetts,MA,Worcester
1538,42.0876,-71.6412,North Uxbridge,Massachusetts,MA,Worcester
1540,42.1129,-71.8687,Oxford,Massachusetts,MA,Worcester
1541,42.4508,-71.8762,Princeton,Massachusetts,MA,Worcester
1542,42.1997,-71.9069,Rochdale,Massachusetts,MA,Worcester
1543,42.3762,-71.949,Rutland,Massachusetts,MA,Worcester
1545,42.2848,-71.7205,Shrewsbury,Massachusetts,MA,Worcester
1546,42.3648,-71.8969,Shrewsbury,Massachusetts,MA,Worcester
1550,42.075,-72.0353,Southbridge,Massachusetts,MA,Worcester
1560,42.176,-71.6927,South Grafton,Massachusetts,MA,Worcester
1561,42.4435,-71.6861,South Lancaster,Massachusetts,MA,Worcester
1562,42.2441,-71.9906,Spencer,Massachusetts,MA,Worcester
1564,42.4354,-71.7752,Sterling,Massachusetts,MA,Worcester
1566,42.1126,-72.0842,Sturbridge,Massachusetts,MA,Worcester
1568,42.1756,-71.6032,Upton,Massachusetts,MA,Worcester
1569,42.0744,-71.6329,Uxbridge,Massachusetts,MA,Worcester
1570,42.0521,-71.8486,Webster,Massachusetts,MA,Worcester
1571,42.0489,-71.8932,Dudley,Massachusetts,MA,Worcester
1581,42.2679,-71.6176,Westborough,Massachusetts,MA,Worcester
1583,42.3584,-71.7838,West Boylston,Massachusetts,MA,Worcester
1585,42.2441,-72.1511,West Brookfield,Massachusetts,MA,Worcester
1586,42.1712,-71.8037,West Millbury,Massachusetts,MA,Worcester
1588,42.1153,-71.6644,Whitinsville,Massachusetts,MA,Worcester
1590,42.1266,-71.7552,Sutton,Massachusetts,MA,Worcester
1601,42.2626,-71.8023,Worcester,Massachusetts,MA,Worcester
1602,42.2703,-71.8417,Worcester,Massachusetts,MA,Worcester
1603,42.245,-71.838,Worcester,Massachusetts,MA,Worcester
1604,42.2541,-71.7746,Worcester,Massachusetts,MA,Worcester
1605,42.2894,-71.7888,Worcester,Massachusetts,MA,Worcester
1606,42.311,-71.7958,Worcester,Massachusetts,MA,Worcester
1607,42.2303,-71.7938,Worcester,Massachusetts,MA,Worcester
1608,42.2624,-71.8003,Worcester,Massachusetts,MA,Worcester
1609,42.2826,-71.8277,Worcester,Massachusetts,MA,Worcester
1610,42.2492,-71.8108,Worcester,Massachusetts,MA,Worcester
1611,42.2373,-71.875,Cherry Valley,Massachusetts,MA,Worcester
1612,42.3066,-71.9202,Paxton,Massachusetts,MA,Worcester
1613,42.2933,-71.802,Worcester,Massachusetts,MA,Worcester
1614,42.2626,-71.8023,Worcester,Massachusetts,MA,Worcester
1615,42.2626,-71.8023,Worcester,Massachusetts,MA,Worcester
1653,42.3648,-71.8969,Worcester,Massachusetts,MA,Worcester
1655,42.3648,-71.8969,Worcester,Massachusetts,MA,Worcester
1701,42.3007,-71.4255,Framingham,Massachusetts,MA,Middlesex
1702,42.2822,-71.4339,Framingham,Massachusetts,MA,Middlesex
1703,42.4464,-71.4594,Framingham,Massachusetts,MA,Middlesex
1704,42.4464,-71.4594,Framingham,Massachusetts,MA,Middlesex
1705,42.4464,-71.4594,Framingham,Massachusetts,MA,Middlesex
1718,42.4851,-71.4328,Acton,Massachusetts,MA,Middlesex
1719,42.4884,-71.5178,Boxborough,Massachusetts,MA,Middlesex
1720,42.4751,-71.4483,Acton,Massachusetts,MA,Middlesex
1721,42.2539,-71.4583,Ashland,Massachusetts,MA,Middlesex
1730,42.4843,-71.2768,Bedford,Massachusetts,MA,Middlesex
1731,42.4567,-71.2795,Hanscom Afb,Massachusetts,MA,Middlesex
1740,42.4365,-71.6076,Bolton,Massachusetts,MA,Worcester
1741,42.5286,-71.3519,Carlisle,Massachusetts,MA,Middlesex
1742,42.4567,-71.3747,Concord,Massachusetts,MA,Middlesex
1745,42.2934,-71.5028,Fayville,Massachusetts,MA,Worcester
1746,42.2026,-71.4361,Holliston,Massachusetts,MA,Middlesex
1747,42.1268,-71.5376,Hopedale,Massachusetts,MA,Worcester
1748,42.219,-71.5302,Hopkinton,Massachusetts,MA,Middlesex
1749,42.3918,-71.5609,Hudson,Massachusetts,MA,Middlesex
1752,42.3509,-71.5434,Marlborough,Massachusetts,MA,Middlesex
1754,42.4321,-71.455,Maynard,Massachusetts,MA,Middlesex
1756,42.0967,-71.5499,Mendon,Massachusetts,MA,Worcester
1757,42.1511,-71.5274,Milford,Massachusetts,MA,Worcester
1760,42.2875,-71.3574,Natick,Massachusetts,MA,Middlesex
1770,42.2331,-71.3787,Sherborn,Massachusetts,MA,Middlesex
1772,42.2939,-71.532,Southborough,Massachusetts,MA,Worcester
1773,42.4217,-71.3137,Lincoln,Massachusetts,MA,Middlesex
1775,42.4308,-71.515,Stow,Massachusetts,MA,Middlesex
1776,42.3837,-71.4282,Sudbury,Massachusetts,MA,Middlesex
1778,42.3486,-71.3588,Wayland,Massachusetts,MA,Middlesex
1784,42.2376,-71.562,Woodville,Massachusetts,MA,Middlesex
1801,42.4829,-71.1574,Woburn,Massachusetts,MA,Middlesex
1803,42.5089,-71.2004,Burlington,Massachusetts,MA,Middlesex
1805,42.5048,-71.1956,Burlington,Massachusetts,MA,Middlesex
1810,42.6496,-71.1565,Andover,Massachusetts,MA,Essex
1812,42.6472,-71.1842,Andover,Massachusetts,MA,Essex
1813,42.4793,-71.1523,Woburn,Massachusetts,MA,Middlesex
1815,42.4793,-71.1523,Woburn,Massachusetts,MA,Middlesex
1821,42.5519,-71.2518,Billerica,Massachusetts,MA,Middlesex
1822,42.5584,-71.2689,Billerica,Massachusetts,MA,Middlesex
1824,42.5911,-71.3556,Chelmsford,Massachusetts,MA,Middlesex
1826,42.6764,-71.3186,Dracut,Massachusetts,MA,Middlesex
1827,42.6739,-71.4952,Dunstable,Massachusetts,MA,Middlesex
1830,42.7856,-71.0721,Haverhill,Massachusetts,MA,Essex
1831,42.7711,-71.1221,Haverhill,Massachusetts,MA,Essex
1832,42.7792,-71.1095,Haverhill,Massachusetts,MA,Essex
1833,42.7281,-70.9822,Georgetown,Massachusetts,MA,Essex
1834,42.753,-71.027,Groveland,Massachusetts,MA,Essex
1835,42.7528,-71.0843,Haverhill,Massachusetts,MA,Essex
1840,42.708,-71.1638,Lawrence,Massachusetts,MA,Essex
1841,42.7115,-71.167,Lawrence,Massachusetts,MA,Essex
1842,42.707,-71.1631,Lawrence,Massachusetts,MA,Essex
1843,42.6911,-71.1605,Lawrence,Massachusetts,MA,Essex
1844,42.728,-71.181,Methuen,Massachusetts,MA,Essex
1845,42.6826,-71.109,North Andover,Massachusetts,MA,Essex
1850,42.656,-71.3051,Lowell,Massachusetts,MA,Middlesex
1851,42.6315,-71.3329,Lowell,Massachusetts,MA,Middlesex
1852,42.6344,-71.2983,Lowell,Massachusetts,MA,Middlesex
1853,42.6334,-71.3162,Lowell,Massachusetts,MA,Middlesex
1854,42.6493,-71.3355,Lowell,Massachusetts,MA,Middlesex
1860,42.8346,-71.0047,Merrimac,Massachusetts,MA,Essex
1862,42.5757,-71.2902,North Billerica,Massachusetts,MA,Middlesex
1863,42.6347,-71.3908,North Chelmsford,Massachusetts,MA,Middlesex
1864,42.5819,-71.0947,North Reading,Massachusetts,MA,Middlesex
1865,42.5379,-71.2689,Nutting Lake,Massachusetts,MA,Middlesex
1866,42.5293,-71.2281,Pinehurst,Massachusetts,MA,Middlesex
1867,42.528,-71.109,Reading,Massachusetts,MA,Middlesex
1876,42.6028,-71.2232,Tewksbury,Massachusetts,MA,Middlesex
1879,42.6724,-71.4158,Tyngsboro,Massachusetts,MA,Middlesex
1880,42.5009,-71.0685,Wakefield,Massachusetts,MA,Middlesex
1885,42.707,-71.0639,West Boxford,Massachusetts,MA,Essex
1886,42.5864,-71.4401,Westford,Massachusetts,MA,Middlesex
1887,42.5581,-71.1723,Wilmington,Massachusetts,MA,Middlesex
1888,42.4793,-71.1523,Woburn,Massachusetts,MA,Middlesex
1889,42.5716,-71.1096,North Reading,Massachusetts,MA,Middlesex
1890,42.453,-71.1441,Winchester,Massachusetts,MA,Middlesex
1899,42.6584,-71.137,Andover,Massachusetts,MA,Essex
1901,42.4612,-70.9467,Lynn,Massachusetts,MA,Essex
1902,42.4698,-70.942,Lynn,Massachusetts,MA,Essex
1903,42.4668,-70.9495,Lynn,Massachusetts,MA,Essex
1904,42.4889,-70.9647,Lynn,Massachusetts,MA,Essex
1905,42.4694,-70.9728,Lynn,Massachusetts,MA,Essex
1906,42.4633,-71.0111,Saugus,Massachusetts,MA,Essex
1907,42.4746,-70.9098,Swampscott,Massachusetts,MA,Essex
1908,42.4261,-70.9277,Nahant,Massachusetts,MA,Essex
1910,42.4548,-70.9747,Lynn,Massachusetts,MA,Essex
1913,42.8559,-70.9367,Amesbury,Massachusetts,MA,Essex
1915,42.5608,-70.8759,Beverly,Massachusetts,MA,Essex
1921,42.6797,-71.0114,Boxford,Massachusetts,MA,Essex
1922,42.7568,-70.9351,Byfield,Massachusetts,MA,Essex
1923,42.5694,-70.9425,Danvers,Massachusetts,MA,Essex
1929,42.6286,-70.7828,Essex,Massachusetts,MA,Essex
1930,42.6208,-70.6721,Gloucester,Massachusetts,MA,Essex
1931,42.6159,-70.662,Gloucester,Massachusetts,MA,Essex
1936,42.6354,-70.8791,Hamilton,Massachusetts,MA,Essex
1937,42.6354,-70.8791,Hathorne,Massachusetts,MA,Essex
1938,42.6809,-70.8494,Ipswich,Massachusetts,MA,Essex
1940,42.5327,-71.0339,Lynnfield,Massachusetts,MA,Essex
1944,42.5796,-70.7674,Manchester,Massachusetts,MA,Essex
1945,42.4984,-70.8653,Marblehead,Massachusetts,MA,Essex
1949,42.5942,-71.013,Middleton,Massachusetts,MA,Essex
1950,42.813,-70.8847,Newburyport,Massachusetts,MA,Essex
1951,42.7835,-70.8474,Newbury,Massachusetts,MA,Essex
1952,42.8507,-70.8588,Salisbury,Massachusetts,MA,Essex
1960,42.5326,-70.9612,Peabody,Massachusetts,MA,Essex
1961,42.6354,-70.8791,Peabody,Massachusetts,MA,Essex
1965,42.5581,-70.8257,Prides Crossing,Massachusetts,MA,Essex
1966,42.658,-70.6194,Rockport,Massachusetts,MA,Essex
1969,42.7138,-70.907,Rowley,Massachusetts,MA,Essex
1970,42.5151,-70.9003,Salem,Massachusetts,MA,Essex
1971,42.6354,-70.8791,Salem,Massachusetts,MA,Essex
1982,42.6185,-70.8561,South Hamilton,Massachusetts,MA,Essex
1983,42.6415,-70.9488,Topsfield,Massachusetts,MA,Essex
1984,42.6017,-70.8786,Wenham,Massachusetts,MA,Essex
1985,42.7949,-70.9778,West Newbury,Massachusetts,MA,Essex
2018,42.1745,-70.8837,Accord,Massachusetts,MA,Plymouth
2019,42.0746,-71.4768,Bellingham,Massachusetts,MA,Norfolk
2020,42.0818,-70.6439,Brant Rock,Massachusetts,MA,Plymouth
2021,42.1645,-71.1355,Canton,Massachusetts,MA,Norfolk
2025,42.2395,-70.8128,Cohasset,Massachusetts,MA,Norfolk
2026,42.2437,-71.1637,Dedham,Massachusetts,MA,Norfolk
2027,42.18,-71.0892,Dedham,Massachusetts,MA,Norfolk
2030,42.2362,-71.2854,Dover,Massachusetts,MA,Norfolk
2032,42.1532,-71.2179,East Walpole,Massachusetts,MA,Norfolk
2035,42.0649,-71.2441,Foxboro,Massachusetts,MA,Norfolk
2038,42.0935,-71.4058,Franklin,Massachusetts,MA,Norfolk
2040,42.1793,-70.7495,Greenbush,Massachusetts,MA,Plymouth
2041,42.0696,-70.6491,Green Harbor,Massachusetts,MA,Plymouth
2043,42.2245,-70.8911,Hingham,Massachusetts,MA,Plymouth
2044,42.2418,-70.8898,Hingham,Massachusetts,MA,Plymouth
2045,42.2853,-70.8754,Hull,Massachusetts,MA,Plymouth
2047,42.1428,-70.6935,Humarock,Massachusetts,MA,Plymouth
2048,42.0212,-71.2178,Mansfield,Massachusetts,MA,Bristol
2050,42.1062,-70.6993,Marshfield,Massachusetts,MA,Plymouth
2051,42.1512,-70.7341,Marshfield Hills,Massachusetts,MA,Plymouth
2052,42.1845,-71.3048,Medfield,Massachusetts,MA,Norfolk
2053,42.1514,-71.4217,Medway,Massachusetts,MA,Norfolk
2054,42.1669,-71.3607,Millis,Massachusetts,MA,Norfolk
2055,42.2404,-70.762,Minot,Massachusetts,MA,Plymouth
2056,42.1177,-71.3269,Norfolk,Massachusetts,MA,Norfolk
2059,42.1432,-70.7703,North Marshfield,Massachusetts,MA,Plymouth
2060,42.219,-70.7856,North Scituate,Massachusetts,MA,Plymouth
2061,42.1596,-70.8217,Norwell,Massachusetts,MA,Plymouth
2062,42.1868,-71.2033,Norwood,Massachusetts,MA,Norfolk
2065,42.0972,-70.6516,Ocean Bluff,Massachusetts,MA,Plymouth
2066,42.2032,-70.7525,Scituate,Massachusetts,MA,Plymouth
2067,42.1094,-71.1759,Sharon,Massachusetts,MA,Norfolk
2070,42.0348,-71.387,Sheldonville,Massachusetts,MA,Norfolk
